commentBody,DisplayName,Latitude,Location,Longitude,Status_Accepted,UserComments,UserID,ApproveDate,CommentSequence,EditorsSelection,NumberofRecords,RecommendationCount,TimesPeople,ArticleRelevance,AVGcommentspermonth,AVGBrevity,AVGPersonalXP,AVGPicks,AVGReadability,AVGRecommendationScore,Brevity,ConversationalRelevance,PersonalXP,Readability,RecommendationScore
"Can you define \""institutional racism?\"" It is tossed like a frisbee by LiberalPregressiveDemocrats without any definition.  How can non-organic entities possess emotions?  Answer: They can\'t.  So,please argue something that makes sense.",Ted wight,47.603832,Seattle,-122.330062,approved,api.nytimes.com/svc/community/v2/comments/user/id/70679722.xml,70679722,"1,423,773,878","14,120,402",0,1,2,1,0.396051055,4.508996315,21.32075472,18.27128337,0,39.68068536,4.411764706,11.61971831,5.853419436,0,35.07972665,10.99776432
"I hate to rain on your parades, but, in thinking about it most crimes are committed by friends, relatives and associates.  So it seems easy to hate up close.  I agree that all humans hold thoughts such as \""racism,\"" but by far the most of them can hold their thoughts without in most ways acting on them.  Thoughts are even more free than free speech since no one -- no one -- knows the thoughts of any other person.  So have them; the solution is how to stop people from acting on them, especially police officers.  They experience close-up the dregs of humanity doing horrible thing to other human beings.",Ted wight,47.603832,Seattle,-122.330062,approved,api.nytimes.com/svc/community/v2/comments/user/id/70679722.xml,70679722,"1,423,773,920","14,120,503",0,1,3,1,32.51293777,4.508996315,21.32075472,18.27128337,0,39.68068536,4.411764706,38.02816901,35.74165729,10.09174319,55.5808656,17.43104403
"That is too arbitrary -- someone\'s judgment -- for liberals and their activist lobbyists.  Since nearly half of all murders are committed by blacks they are subject to law enforcement more than others. Any arbitrariness can be deemed institutional racism.  And there you have it.  NY Times stop featuring race-baiting people like Al Sharpton, Jackson, et. Al. They want chaos to be valid and wealthy.",Ted wight,47.603832,Seattle,-122.330062,approved,api.nytimes.com/svc/community/v2/comments/user/id/70679722.xml,70679722,"1,423,773,943","14,120,550",0,1,5,1,28.760455,4.508996315,21.32075472,18.27128337,0,39.68068536,4.411764706,22.53521127,22.83015893,0,46.46924829,25.53601793
"This a a top law-enforcement official talking about issues surrounding law-enforcement officers\' behavior. I don\'t see any reason to extend this fine speech into an opportunity to start pointing fingers at other leaders. Obama and Holder have both spoken plenty after Ferguson. Maybe the GOP and police advocates did not like what they heard, but that does not mean they were biased.",JH,47.603832,"Seattle, WA",-122.330062,approved,api.nytimes.com/svc/community/v2/comments/user/id/47544778.xml,47544778,"1,423,802,067","14,123,704",0,1,24,1,91.05436738,3.458605128,21.59608665,14.67314623,4.444444504,34.45367486,12.55991285,22.53521127,38.9774499,5.555555494,43.0523918,50.42433696
"Poverty is the issue. When people are struggling to make ends meet, or they are cut out off the economy, unable to get a job, time on their hands, no prospects, bad things may happen. Also, cities are highly segregated by race, creating poverty stricken zones, ghettos, with no realistic way to get out. The economics of slavery created this disparity,and its ripple effects (racists loan practices, racist hiring procedures, racist interest rates on credit cards, a debtors culture made to trap people) are being felt across america. Black people are trying to survive against unfair odds. Our government needs to make it fair--overtly. If we speak frankly about how police treat black people, let\'s speak frankly about how the job sector treats black people, how our schools treat black people, how banks treat black people.",PE,47.603832,"Seattle, WA",-122.330062,approved,api.nytimes.com/svc/community/v2/comments/user/id/67489859.xml,67489859,"1,423,773,730","14,119,972",0,1,9,1,31.97333974,57.44273433,32.188093,23.21651982,30.41700753,47.52778393,29.84344187,48.5915493,48.92173035,7.913669125,68.56492027,34.86208805
"Check your calculations Larry. Yours would indicate a serious imbalance not in favor of blacks. But of course your 90% figure is grossly out of the correct range. The bigger problem for police is I think street gangs and in my experience the blacks have more prominence in street gangs. But in the end, I think the Director is correct to initiate this debate. It can only help.",Bob Hawk,48.754402,"Bellingham, Wa",-122.47886,approved,api.nytimes.com/svc/community/v2/comments/user/id/54708447.xml,54708447,"1,423,773,683","14,119,881",0,1,0,1,30.67995588,0.388443939,16.62597114,27.04467026,5.882352906,26.91344452,9.429065744,23.5915493,40.92253096,16.17647055,39.17995444,0
"\"" unusually candid speech\""? If the NYT article is any reflection, I sort of doubt that. I see a lot of talk about \""race,\"" but I don\'t see the word \""racism\"" once. This from the NYT, which in an article on France still up today says unequivocally, \""France must confront a history of racism that pushed unwanted people out of central Paris\"". Americans, and the NYT in particular, it seems, find it easy to accuse other peoples of racism, but find it rather difficult to judge themselves. Why is that? You can\'t resolve a problem unless you can face it honestly. Pretense is not enough. The NYT, and by extension America, sadly, is still stuck in pretense.",abo,48.856506,Paris,2.352133,approved,api.nytimes.com/svc/community/v2/comments/user/id/27421933.xml,27421933,"1,423,819,626","14,125,053",0,1,18,1,14.83402449,16.00352101,22.28509293,14.74105174,3.361793103,35.25103315,17.05537071,41.1971831,15.03088946,9.322033957,63.55353075,45.85985237
"Actually I see the word once in a song title mentioned \""Everyone\'s a Little Bit Racist.\""  So the only time the word is used is to mitigate. ",abo,48.856506,Paris,2.352133,approved,api.nytimes.com/svc/community/v2/comments/user/id/27421933.xml,27421933,"1,423,820,286","14,125,075",0,1,4,1,7.842029956,16.00352101,22.28509293,14.74105174,3.361793103,35.25103315,17.05537071,9.507042254,8.967030932,13.09523819,28.01822323,21.99552863
"Finally someone in a position of power, in a position to actually change and implement policy and practice, says smart, sensible things about our justice system and people of color.  And while I (heartily) applaud Director Comey for his smarts and common sense, the article\'s specific references to both DeBlasio and Holder\'s input on such reminds me how clueless and tone deaf they both were (are).  But, said and done, \""hard to hate up close\"": brilliant.",Sean,49.221456,jersey,-2.135839,approved,api.nytimes.com/svc/community/v2/comments/user/id/51593074.xml,51593074,"1,423,772,370","14,120,077",0,1,5,1,28.39909489,1.328543557,12.85877645,40.14269588,2.272727402,22.63051072,11.5530303,27.11267606,15.23439599,14.10256392,51.25284738,25.53601793
"There is no hope of any positive change in this area until drugs are decriminalized. The grotesque imbalance in drug arrests means blacks are going to be targets. When drugs are decriminalized, police will have the time, money and inclination to improve their relations with the public; until then, it\'s all just chatter, and blacks will continue to be police targets.  ",erlampo,49.243277,Burnaby. BC,-122.972593,approved,api.nytimes.com/svc/community/v2/comments/user/id/65107681.xml,65107681,"1,423,779,288","14,121,165",0,1,4,1,32.82663675,0.79485512,14.13379074,15.4733607,10.90909081,24.60492779,21.92513369,21.47887324,50.95503987,0,37.35763098,21.99552863
"@Dawn Offtime - I thought overall crime rates in NY are down dramatically across the board.  If that is so, then I bet that there where more whites shooting other whites in 1990 than there are blacks being shot today.  The point is that rates changed acro",George Argento,50,"Ontario, Canada",-86,approved,api.nytimes.com/svc/community/v2/comments/user/id/62487893.xml,62487893,"1,423,772,551","14,120,282",0,1,10,1,25.40267053,0.080517791,11.88679245,58.58268394,0,27.7258567,19.48529412,15.84507042,42.04303632,15.94202902,35.07972665,36.53378225
This man has a future. Clear thinking and calling things like they are. He should be thinking bigger than just FBI Director.,Brian,50.08744,"Prague, CZ",14.421256,approved,api.nytimes.com/svc/community/v2/comments/user/id/65330738.xml,65330738,"1,423,772,385","14,120,150",0,1,2,1,21.01842422,0.601199509,32.37028302,28.69715761,28.12500003,46.8944704,36.99448529,7.394366197,24.60646211,0,22.32346241,10.99776432
"I agree; however, accountability goes both ways.  The community also needs to be responsible for its behavior.",Both Sides,50.32955,35801,12.535734,approved,api.nytimes.com/svc/community/v2/comments/user/id/55749992.xml,55749992,"1,423,772,357","14,120,053",0,1,3,1,3.809941402,0.124188458,14.39767779,37.12705414,0,26.83920442,4.185520362,5.633802817,22.57054296,21.56862728,25.28473804,17.43104403
"It is really a shame that it required a white person to make this comment.  A black person saying the exact same thing would have been \""attacked\"" by Republicans and their minions.  If a black person says it, it gets dismissed; if a while person says it, it is heard. <br/><br/>In any case, kudos for Director Comey.",m.pipik,50.769171,NewYork,6.090962,approved,api.nytimes.com/svc/community/v2/comments/user/id/288194.xml,288194,"1,423,773,677","14,119,865",0,1,1,1,30.52247808,1.515198437,29.95351381,24.7284206,4.347826204,42.33750206,6.557260585,19.71830986,43.44026116,0,43.0523918,0
"The comments from Mr. Comey are encouraging.<br/>The American justice is broken and needs fixing. In the recent decisions not to charge police officers, are the victims accorded the same presumption of innocence as the man with the gun?<br/><br/>Another thing that is increasingly disturbing, is that federal law enforcement agencies are becoming involved in local crime and prosecuting those crimes at an alarming rate. And this should be alarming to everyone. Our system actually relies on the federal level of government to oversee the justice system, not run it. Law enforcement and criminal prosecution should be managed at the state and local levels, not the federal level.<br/>This is not 1862 or 1960, this is about restoring faith. Until there is a full and open discussion, the whole justice system and American society is on trial.",BMEL47,51.225196,DÅsseldorf,6.773751,approved,api.nytimes.com/svc/community/v2/comments/user/id/55466862.xml,55466862,"1,423,781,397","14,121,656",0,1,2,1,45.66487794,0.881799683,24.78895157,14.14581989,9.278350509,40.68150433,13.75075804,47.88732394,35.4309096,2.600472964,70.8428246,10.99776432
"\""He said that the police needed to have more interactions with those they are charged to protect. _It_s hard to hate up close,_ he said.\""<br/><br/>I cannot argue with that. I would go further and suggest that is what policing is all about. Community policing should mean just that, being part of the community - Policing should be far more than just arresting the bad guys, but reassuring the public and being engaging with them.",AER,52.203305,"Cambridge, England",0.124862,approved,api.nytimes.com/svc/community/v2/comments/user/id/25197243.xml,25197243,"1,423,762,778","14,117,937",1,1,453,1,100,6.299333089,9.950347566,24.70891662,14.84210521,20.73946548,59.03095975,26.05633803,0,9.523809524,39.17995444,97.03731335
"There are criminals within a community, yes, but the problem here is one of treating the whole community as potential criminals, that does not instil trust in the police.",AER,52.203305,"Cambridge, England",0.124862,approved,api.nytimes.com/svc/community/v2/comments/user/id/25197243.xml,25197243,"1,423,772,435","14,120,225",0,1,11,1,21.50084888,6.299333089,9.950347566,24.70891662,14.84210521,20.73946548,59.03095975,9.85915493,47.7488271,0,28.01822323,38.0460136
It is well known that people are better in recognizing people from their own race.  So if you put a white cop in a black neighborhood he is more likely to see all people as the same and he will be less able to build relationships with those locals who want to cooperate with the police. That is the main reason why you need cops that reflect the local population.<br/><br/>These prejudicial mental shortcuts are a result. Not a primary cause.,WimR,52.237989,Netherlands,5.534607,approved,api.nytimes.com/svc/community/v2/comments/user/id/65143923.xml,65143923,"1,423,840,224","14,125,557",0,1,5,1,41.22803554,9.567526557,35.85906023,15.32391465,20.76583202,54.5253924,8.853850819,28.16901408,57.88256028,0,44.87471526,25.53601793
"Everybody is locked in. It takes conscious and sustained  effort on all sides to break out. Maybe one could start in one small community, give it a lot of publicity, and see if that works out? Another point is of course the absence of jobs.",NothingNew?,52.374436,"Amsterdam, The Netherlands",4.897996,approved,api.nytimes.com/svc/community/v2/comments/user/id/66049920.xml,66049920,"1,423,772,429","14,120,216",0,1,0,1,8.306335157,5.354433124,43.62131743,20.23631398,5.263158005,58.23577636,9.845201238,15.49295775,17.63038886,0,35.07972665,0
"It was Mr. Gates\' own house.  He is nationally known and a longtime resident of his neighborhood.  I think reacting that the home owner was wrong is only \'logical\' if you come in with a presumption of guilt because Dr. Gates is black.  That was the tenor of the comments from Mr. Anons all over the place and nowhere then, and I see it hasn\'t changed now.",Henry,52.481368,Birmingham,-1.898073,approved,api.nytimes.com/svc/community/v2/comments/user/id/62386146.xml,62386146,"1,423,773,872","14,120,397",0,1,1,1,25.5386943,0,21.50943396,30.13812903,0,36.13707165,1.470588235,23.5915493,22.76965472,10.47619062,41.23006834,0
"I always wondered why?  Why are these stereotypes so embedded?  <br/><br/>Are some populations simply more prone to violence and irrational displays of emotion?  In other words, do some people simply attract more negative attention than others because of their behavior?<br/><br/>Perhaps an oversimplification, but there has to be a reason.<br/><br/>Peace",everyone,52.593419,new england,-0.249198,approved,api.nytimes.com/svc/community/v2/comments/user/id/62119275.xml,62119275,"1,423,773,764","14,119,996",0,1,0,1,0.759186187,0.49731577,9.442348008,16.6124485,6.666666607,20.51921081,14.18300654,17.6056338,7.647841613,6.43274866,44.87471526,0
One of the F.B.I.\'s greatest hours.,joe,52.593419,new england,-0.249198,approved,api.nytimes.com/svc/community/v2/comments/user/id/35885941.xml,35885941,"1,423,783,830","14,121,741",0,1,9,1,65.26230162,0.527261666,27.95705921,17.46782194,5.172413705,46.90084863,10.4208925,2.816901408,3.392151438,40.74074066,9.567198178,34.86208805
"Police Athletic League (PAL) was a great program, I\'ve heard. But many NYC police officers live outside of NYC, so It\'s likely they put their community service time and energy into those communities, not the ones they police. ",jzzy55,52.593419,New England,-0.249198,approved,api.nytimes.com/svc/community/v2/comments/user/id/42974235.xml,42974235,"1,423,795,626","14,123,358",0,1,3,1,49.27636316,10.15512986,29.94139369,52.88278236,5.550146106,41.21431626,13.76081104,13.73239437,67.94773811,18.33333332,33.02961276,17.43104403
"The real question about racism still remains:  How do we get police to stop killing mostly young African-American men for at best minor crimes?  While it is both courageous and welcome to hear FBI Director Comey admit how race prejudice can occur, we clearly need psychological intervention and training to combat these attitudes.  There are techniques that are available.  Moreover, we need to eliminate the use of deadly force by replacing it with incapacitating, but not fatal, weaponry.  ",Paul,54.43827,Long island,-5.560475,approved,api.nytimes.com/svc/community/v2/comments/user/id/57715665.xml,57715665,"1,423,797,059","14,123,288",0,1,6,1,33.78484935,11.43352637,42.39348038,21.18587757,42.48826294,60.20651427,52.68342078,27.46478873,43.49508071,13.92405079,46.46924829,28.42880834
"This is refreshingly frank and articulate. The same prevailing attitudes extend beyond the men and women of law enforcement to the general public as well. George Zimmerman\'s encounter with Trayvon Martin, regardless of the unknowable truths, would most assuredly never have occurred if Trayvon were white, even if it were a white kid with a hoodie. Richard Sherman in last year\'s Super Bowl comes to mind as well.<br/>These cynical, and \'lazy mental shortcuts\' I even find myself fighting to resist. As a white teacher I find it in myself easier to empathize with the manifestations of angst in culturally \'white\' students than to those in young men of color, when ultimately, even in the most extreme cases, these behaviors are merely outwardly differing symptoms of the same types of pain, trauma, and tragedies endured in their private lives.",Dan Sullivan,54.43827,Long Island,-5.560475,approved,api.nytimes.com/svc/community/v2/comments/user/id/66160987.xml,66160987,"1,423,765,175","14,118,415",0,1,15,1,26.20801969,0.810210275,37.32567679,21.22198891,19.56521732,53.77895165,28.38874681,49.29577465,13.37551562,10.18518526,59.68109339,42.96706197
"We need to get back to Community Policing where there are dedicated officers who get to know the community and thus are better able to serve and protect.  Also stop the arrests for drug possession. It would also be better if the race of the officers mirrored the community he or she were serving.  I saw a woman being interviewed in Washington, DC years ago after a murder had occurred.  The reporter was asking this traumatized woman some questions and she responded several times \""that people in her community were really scared\"" but the reporter did not \""hear\"" this.  I have often thought about how sad it would be to live in a place in the USA where you had to fear for your safety and felt that no one was there to protect you; including the police. ",Donna,55,Alberta,-115,approved,api.nytimes.com/svc/community/v2/comments/user/id/34079735.xml,34079735,"1,423,765,369","14,118,237",1,1,116,1,42.28221682,0.395378408,46.79245283,49.68224352,12.76595731,57.07562804,22.43429287,48.23943662,37.65964762,7.971014325,59.68109339,75.42245865
"All praise is due James B. Comey for his nuanced approach.<br/><br/>Now it is time for the Times to do the same in it countless articles on reactions to _people of color_. Read this, capital letters necessary: __James B. Comey delivered an unusually candid speech on Thursday about the_relationship between the police and AFRICAN-AMERICANS, saying that officers who work in neighborhoods where BLACKS commit crimes at higher rates than other minorities or WHITES develop a cynicism that shades their attitudes about RACE.<br/><br/>In Times and archaic US Census Bureau _speak_ BLACK=AFRICAN AMERICAN=a RACE. The same is true for many OpEd writers and American researchers.<br/>In spite of this, Times Editor Andrew Rosenthal could state on 2/3 in the Public Editor blog: \""...it\'s problematic that the color black automatically means African-American. We avoided putting any racial features in the drawing, and it_s problematic to suggest that the color black automatically means African American._<br/>A Times editor believes that there are features that allow him, and by implication the police, to (unambiguously) assign people to _races_ . He also cannot understand why anyone would think use of the term _black_ means _African American_.<br/><br/>Times, fix your language. Researchers, columnists, everyone ask yourself if the simple truth is that Americans (I am one) consciously or unconsciously react according to color not to _race_.<br/><br/>Forget _race_, be honest about color.<br/><br/><a href=\""http://Only-NeverInSweden.blogspot.com\"" title=\""Only-NeverInSweden.blogspot.com\"" target=\""_blank\"">Only-NeverInSweden.blogspot.com</a>",Larry Lundgren,58.409814,"Link_ping, Sweden",15.624525,approved,api.nytimes.com/svc/community/v2/comments/user/id/4501886.xml,4501886,"1,423,839,798","14,124,757",0,1,1,1,63.08631655,20.28334893,51.94831396,38.30263089,3.482237103,70.20960922,10.69499907,82.3943662,57.8094624,4.182509462,100,0
"Still hope for the US if people like Comey get the attention they deserve. When you have a sick society, the first step toward recovery is to admit it is sick, and then to see what can be done immediately.<br/>A gun policy more like the ones in EU or Australia would be a good start!<br/>Next step would be to find ways to implement social equality, starting by taxing the 1% as they should be taxed.",jonnmero,60.500021,Norway,9.099972,approved,api.nytimes.com/svc/community/v2/comments/user/id/21628275.xml,21628275,"1,423,840,223","14,125,083",0,1,5,1,6.114667706,0.148881954,20.80862534,27.3180198,0,39.98664888,5.777310925,26.76056338,13.87721833,4.641350262,46.46924829,25.53601793
The best response to an American issue in a long time.,Vrandall,61.066692,CA,-107.991707,approved,api.nytimes.com/svc/community/v2/comments/user/id/69094503.xml,69094503,"1,423,840,223","14,125,296",0,1,3,1,13.15123121,0.187874846,3.962264151,31.55085412,0,7.165109034,4.411764706,3.521126761,13.93823062,0,14.80637813,17.43104403
"\""lazy mental shortcut\"" = stereotype, prejudice, bias. That attitude cuts both ways, as recent events have so clearly demonstrated. Good for Mr. Comey for saying so.",buster,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/17593941.xml,17593941,"1,423,772,631","14,119,321",0,1,0,1,22.62215946,1.415466173,15.22923248,27.90870126,9.50226241,25.88911913,21.60633484,8.450704225,23.20265204,0,28.01822323,0
"That this is the second-most recommended comment is truly dispiriting. \""Who have shamefully demonstrated their socio-pathology all too often\"" - since you\'re clearly referring to black people in general with this statement, I take it you think black people are, as a group, sociopathic? Appalling.<br/><br/>I can only hope that Comey\'s empathetic and logical comments are able to overcome this kind of prejudice in the general populace.",Eric,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/53526988.xml,53526988,"1,423,769,529","14,118,955",0,1,40,1,19.57498353,2.855697667,19.23866269,22.52149539,7.894736708,31.56938296,15.04772962,24.29577465,33.26664856,10.18518526,43.0523918,58.52931088
"here is another aspect the direct didn\'t mention: minorities are punished at a higher rate than whites. They are also under intense police surveillance 24/7. I can go weeks without seeing a patrol car in my neighborhood, despite the fact that burglaries are a frequent crime. In minority neighborhoods, it\'s a car on every street, harassing and ticketing people for minor offenses. People need to experience life as a minority to have an idea of what they go through with the police.    ",Maria,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/65865016.xml,65865016,"1,423,772,438","14,120,261",0,1,1,1,28.60483245,0.917902822,19.31810659,37.93309719,0,32.66109199,14.80908153,29.57746479,48.35896791,8.627451058,46.46924829,0
"Obvious reason: Mr. Comey is white and does not come across as \""uppity\"".",Maria,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/65865016.xml,65865016,"1,423,772,379","14,120,111",0,1,0,1,19.69504921,0.917902822,19.31810659,37.93309719,0,32.66109199,14.80908153,4.225352113,18.03415578,0,22.32346241,0
"Sorry, I can\'t believe black teenagers are going to threaten a police officer who stopped them.  Tall tales don\'t help the discussion.",Maria,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/65865016.xml,65865016,"1,423,772,388","14,120,164",0,1,3,1,47.11135663,0.917902822,19.31810659,37.93309719,0,32.66109199,14.80908153,8.098591549,52.07994281,15.27777788,22.32346241,17.43104403
"Well said. Until Americans recognize that poverty in the African American community is the result of a carefully engineered and implemented social experiment, nothing will change.  ",Maria,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/65865016.xml,65865016,"1,423,772,373","14,120,093",0,1,3,1,35.47767908,0.917902822,19.31810659,37.93309719,0,32.66109199,14.80908153,8.802816901,25.20995569,0,22.32346241,17.43104403
"The stop and search rate drives the arrest rate which drives the incarceration rate... Add to this that most of the people targeted are poor and get a PD, which basically means copping a plea, and you can see why a disproportionate number of blacks, Latinos, and poor people end up in jail... (m.)",Mark,8.309607,PA,-81.306625,approved,api.nytimes.com/svc/community/v2/comments/user/id/39937021.xml,39937021,"1,423,866,194","14,131,976",0,1,6,1,12.52922202,1.690873618,17.11157698,36.0281919,7.407407407,29.62578361,17.64705882,18.66197183,32.6196756,0,37.35763098,28.42880834
"No. There are more arrests in those neighborhoods, not necessarily more crime. There\'s a difference between criminalization, and actual crime. ",Dee,NA,Bay Area,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/20844682.xml,20844682,"1,423,781,368","14,121,514",0,1,1,1,14.28559712,0.106190131,31.72714078,18.68786268,23.07692312,44.7399952,15.04524887,7.042253521,44.08971024,0,25.28473804,0
Read books. Scholars have been writing extensively about institutional racism since at least the 70s. Much of the work is done by sociologists who study structural theory. Start there.,Dee,NA,Bay Area,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/20844682.xml,20844682,"1,423,776,884","14,120,879",0,1,0,1,5.356019325,0.106190131,31.72714078,18.68786268,23.07692312,44.7399952,15.04524887,9.85915493,7.190790815,0,35.07972665,0
Read books. Scholars have been writing extensively about institutional racism since at least the 70s. Much of the work is done by sociologists who study structural theory. Start there.,Dee,NA,Bay Area,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/20844682.xml,20844682,"1,423,779,268","14,121,147",0,1,1,1,5.356019325,0.106190131,31.72714078,18.68786268,23.07692312,44.7399952,15.04524887,9.85915493,8.693417918,0,35.07972665,0
"What if he said this: (this truly is his argument about police violence against black folks)<br/>\""Honestly, women just aren\'t as smart as men. True, it might be because they haven\'t had the same opportunities to excel. But when men keep talking to women who aren\'t as smart as they are, men have a tendency to not have much respect for women. We have to change that, not by changing the perceptions held by men and not by changing chauvinistic institutions, but by trying to make women smarter and addressing their female deficits that make them so annoying to men. Then we can have more women as CEOs and engineers and leaders. Then women can one day even walk safely down the street without being harassed or attacked. But first things first- women have to prove they deserve respect before we can ever expect men to start respecting them.\""<br/><br/>There is so much wrong with every word he is saying. I get that he is sincere. But this is a typical pathologize the victim and never ever interrogate the sins of the aggressor kind of explanation of social phenomena. And there\'s no excuse for it among the educated- we have to tools to think critically about oppression. ",Dee,NA,Bay Area,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/20844682.xml,20844682,"1,423,776,809","14,120,745",0,1,4,1,24.26001598,0.106190131,31.72714078,18.68786268,23.07692312,44.7399952,15.04524887,73.94366197,30.54610139,8.566978191,74.03189066,21.99552863
Simply the best speech on race relations by a white politician since Abraham Lincoln !,John,NA,"Daly City,A",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/20734849.xml,20734849,"1,423,849,790","14,129,518",0,1,5,1,23.73973233,0,1.132075472,0,0,10.28037383,7.352941176,4.577464789,19.90719799,0,22.32346241,25.53601793
"Perhaps an exchange program where officers who mainly serve in minority areas can be sent as a guest to help police areas where economically similar but racially different populations exist? Say, take officers from St. Louis that police mainly poor Blacks and send them somewhere they would police poor Whites or poor Hispanics as a way to offset that bias.",Hern,NA,"Harlem, NYC",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/5336105.xml,5336105,"1,423,773,586","14,119,738",0,1,0,1,52.06391031,0.645201775,23.80394708,23.12348266,17.24137922,34.17839368,14.99323868,20.77464789,64.14294886,6.111111227,41.23006834,0
Daniel A. Harris@ Thank you...,Earl Horton,NA,"Harlem,Ny",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/66335695.xml,66335695,"1,423,779,860","14,121,407",0,1,1,1,0,24.41621505,40.03763132,11.81988891,6.925207807,53.41830555,8.771929825,1.408450704,2.003005145,0,9.567198178,0
"Larry@ Whites eat this stuff up.... Blacks know better, and whites will never accept it from a black, although, who can say it better. This was a lesson in futility...",Earl Horton,NA,"Harlem,Ny",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/66335695.xml,66335695,"1,423,779,871","14,121,422",0,1,3,1,22.06678318,24.41621505,40.03763132,11.81988891,6.925207807,53.41830555,8.771929825,10.21126761,52.14755913,0,28.01822323,17.43104403
"Mike Barker@<br/>Your lack of historical understanding is typical, many whites know nothing of long before they were able to point to statistics some police dept.s went into black neighborhoods disarming the residents. Law abiding blacks..As any citizen they had to right to own firearms. White police were afraid, because their behavior with blacks was abusive and oppressive. To be certain they weren\'t harmed when harassing blacks, remove all weapons. This was circa 1920...<br/>Long before crime grew in the black community police were killing law abiding blacks with impunity,north and south.<br/>White America really doesn\'t know the history nor did they care to know. blacks were always seen as 2nd class citizens.<br/>The world knows that morally this nation is corrupt and hypocritical. For instance,\"" blacks robbing and killing one another\"" is a trite premise.<br/>The Italian mob operated a criminal enterprise for years in their community. They were killing one another also but no one blamed the Italian community for their existence. It took the Federal Govt\' to dismantle their grip on the community.<br/>This nation never had the will to address the social ills in the black community it could have but didn\'t.<br/>The ridiculous Giuliani refused to work with the black community during his tenure as mayor of NYC. He had no will to address the problems of blacks; period .Critical racist rants full of hypocrisy and ignorance, after forsaking responsibility as Mayor.<br/>This is just one example.....",Earl Horton,NA,"Harlem,Ny",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/66335695.xml,66335695,"1,423,773,791","14,120,014",0,1,0,1,47.48089476,24.41621505,40.03763132,11.81988891,6.925207807,53.41830555,8.771929825,86.97183099,88.9483033,0,87.01594533,0
"Ted Pikul@ Will you also incorporate data regarding how many people are committing violence against police - and each other?<br/><br/> Certainly, if those people are  \""sworn in\"" to uphold the law, we definitely need to know...",Earl Horton,NA,"Harlem,Ny",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/66335695.xml,66335695,"1,423,780,127","14,121,452",0,1,1,1,30.07289115,24.41621505,40.03763132,11.81988891,6.925207807,53.41830555,8.771929825,11.97183099,31.93509484,9.90990989,25.28473804,0
The Artist FKA Bakes@   Very well stated.....,Earl Horton,NA,"Harlem,Ny",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/66335695.xml,66335695,"1,423,780,133","14,121,469",0,1,2,1,0.788282733,24.41621505,40.03763132,11.81988891,6.925207807,53.41830555,8.771929825,2.112676056,2.099348171,0,14.80637813,10.99776432
"Mr. Comey certainly seems like a breath of fresh air in our stagnated discussion of policing in America.<br/>When we speak of equal opportunity in this country, the impact of over a 100 years of discrimination in housing, jobs, and education cannot be minimized. Nor can the blatant uncontested killings of African Americans by whites into the 1960\'s cannot be forgotten.<br/>The concentrated segregation of African Americans in urban areas contributes to seeing all African Americans as a threat to police departments. This is in part the impact of \""white flight\"" following the Black diaspora from the South into Northern urban areas. Poor school systems, lack of jobs, and impoverished neighborhoods and families with few resources repeated over several generations.<br/>Remember, white American\'s didn\'t need a Civil Rights act to protect their rights in this country, white American\'s didn\'t need Voting Rights Act to protect their right to vote in America, and white American\'s didn\'t need fair housing laws to protect their rights to live where ever they wanted, and white American\'s didn\'t need Affirmative Action laws to right 200 years of social injustice.<br/> And despite these laws, white American\'s often republicans continue to challenge the laws and the protections they give to all Americans.<br/>The plentiful guns found in the urban African American community are there thanks to American gun manufacturers  and the NRA. We need more ploughshares, and less guns in this country",Michael Piscopiello,NA,Higgganum Ct,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/38653537.xml,38653537,"1,423,769,529","14,118,983",0,1,25,1,40.46888816,3.067418166,35.65171011,30.85556618,14.84098951,51.64294442,30.84597797,85.91549296,48.07490108,4.399999996,89.74943052,51.07203588
